date time,message id,agency,message
01-08-2024 18_04_05,7011630,20,"MFS: *CFSRES INC0096 01/08/24 18:03 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @EAST HURTLE #012/037 26-26 HURTLE SQ ADELAIDE,MAP:ADL 118 J14,TG C156 T186, ==INPUT #2 SPKL - CONTROL VALVES IN CARPARK & GROUND FLOOR PUMP ROOM,DRENCHERS LEVEL 1 :ADL201 ADL203 :"
01-08-2024 18_03_10,7011629,30,GG40 EOC test page. Please contact EOC to confirm receipt.
01-08-2024 18_02_38,7011628,20,"MFS: *CFSRES INC0095 01/08/24 18:02 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @HAMMOND CARE - DAW PARK #040/049 216 DAWS RD DAW PARK,MAP:ADL 142 C8,TG C170 T190, ==INPUT #1 FIP - COMMUNITY FACILITIES - EASTERN SIDE :STM401 STM409 :"
01-08-2024 18_02_37,7011627,20,"MFS: *CFSRES INC0095 01/08/24 18:02 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @HAMMOND CARE - DAW PARK #040/049 216 DAWS RD DAW PARK,MAP:ADL 142 C8,TG C170 T190, ==INPUT #1 FIP - COMMUNITY FACILITIES - EASTERN SIDE :STM401 STM409 :"
01-08-2024 18_02_35,7011626,20,"MFS: *CFSRES INC0095 01/08/24 18:02 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @HAMMOND CARE - DAW PARK #040/049 216 DAWS RD DAW PARK,MAP:ADL 142 C8,TG C170 T190, :STM401 STM409 :"
01-08-2024 17_56_27,7011619,30,HI708 PR: 2 - : H705 OAKDEN 95 H 9 D01237 Disp: 17:51 Breathing
01-08-2024 17_55_57,7011618,30,MU171 PR: 5 - TAILEM BEND STB 1 H 7 D01235 Disp: 17:55 Falls
01-08-2024 17_53_29,7011617,30,PG171 PR: 2 - : @LAKEVIEW ACCOMMODATION CENTRE - DAVENPORT COMMUNITY DAVENPORT D01233 Disp: 17:53 Breathing
01-08-2024 17_53_12,7011616,30,H711 PR: 2 - TORRENSVILLE 117 F 8 D01232 Disp: 17:53 Traumatic
01-08-2024 17_53_12,7011615,30,H711 PR: 2 - TORRENSVILLE 117 F 8 D01232 Disp: 17:53 Traumatic
01-08-2024 17_51_53,7011614,30,RP62 PR: 2 - : H705 OAKDEN 95 H 9 D01229 Disp: 17:51 Breathing
01-08-2024 17_50_46,7011613,30,PFD122 PR: 2 - : @ELIZABETH MEDICAL AND DENTAL ELIZABETH 51 P 16 D01227 Disp: 17:50 Breathing
01-08-2024 17_48_19,7011610,20,"MFS: *CFSRES INC0094 01/08/24 17:48 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @THE SWITCH #012/038 203 NORTH TCE ADELAIDE,MAP:ADL 118 G9,TG C156 T186, ==INPUT #1 FIP - RIGHT HAND SIDE UPPER GROUND LEVEL ENTRANCE FOYER -ADJACENT LIFTS :ADL201 ADL203 :"
01-08-2024 17_48_18,7011609,20,"MFS: *CFSRES INC0094 01/08/24 17:48 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @THE SWITCH #012/038 203 NORTH TCE ADELAIDE,MAP:ADL 118 G9,TG C156 T186, ==INPUT #1 FIP - RIGHT HAND SIDE UPPER GROUND LEVEL ENTRANCE FOYER -ADJACENT LIFTS :ADL201 ADL203 :"
01-08-2024 17_48_15,7011608,20,"MFS: *CFSRES INC0094 01/08/24 17:48 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @THE SWITCH #012/038 203 NORTH TCE ADELAIDE,MAP:ADL 118 G9,TG C156 T186, :ADL201 ADL203 :"
01-08-2024 17_46_27,7011607,20,"MFS: *CFSRES INC0093 01/08/24 17:46 RESPOND CHANGE OF QUARTERS, ALARM LEVEL: 1, : @MFS - 37 73 JOHNS RD PROSPECT,MAP:ADL 106 F7,TG C167 T187, ==COQ TO 37 :ADL202 :"
01-08-2024 17_46_26,7011606,20,"MFS: *CFSRES INC0093 01/08/24 17:46 RESPOND CHANGE OF QUARTERS, ALARM LEVEL: 1, : @MFS - 37 73 JOHNS RD PROSPECT,MAP:ADL 106 F7,TG C167 T187, :ADL202 :"
01-08-2024 17_42_46,7011604,30,EC12 PR: 6 - :ECP CO RESPONSE FULHAM GARDENS 116 B 10 D01221 Disp: 17:42 Haemorrhag
01-08-2024 17_41_30,7011603,30,ETC FOR P2 PLEASE? THANKS
01-08-2024 17_41_30,7011602,30,ETC FOR P2 PLEASE? THANKS
01-08-2024 17_40_27,7011601,20,"MFS: *CFSRES INC0092 01/08/24 17:40 RESPOND VEHICLE ACCIDENT, ALARM LEVEL: 1, KINGS RD PARALOWIE,MAP:ADL 70 C3,TG C162 T182, == 3 CAR MVA - BLOCKING TRAFFIC :SAL321 :"
01-08-2024 17_40_26,7011600,20,"MFS: *CFSRES INC0092 01/08/24 17:40 RESPOND VEHICLE ACCIDENT, ALARM LEVEL: 1, KINGS RD PARALOWIE,MAP:ADL 70 C3,TG C162 T182, :SAL321 :"
01-08-2024 17_39_28,7011597,30,JA62 PR: 8 - : @PORT PIRIE HOSPITAL PORT PIRIE PPI 1 K 8 D01189 Disp: 17:15 OPD
01-08-2024 17_36_15,7011595,30,H701 PR: 2 - ENFIELD 94 G 14 D01216 Disp: 17:36 OTHER EMER
01-08-2024 17_36_08,7011594,30,GG122 PR: 2 - : @ADELAIDE AIRPORT - MAIN TERMINAL ADELAIDE AIRPORT 128 N 1 D01215 Disp: 17:36 Chest Pain
01-08-2024 17_35_13,7011593,30,Ive sent the link to book mark it to your email!
01-08-2024 17_35_00,7011592,30,H705 PR: 2 - OAKDEN 95 H 9 D01214 Disp: 17:34 Breathing
01-08-2024 17_34_45,7011591,30,F40 PLEASE NOTIFY HNC RE CREW STATUS THANKS 1300 117 362
01-08-2024 17_33_00,7011589,30,H705 PR: 2 - ENFIELD 94 G 14 D01210 Disp: 17:16 OTHER EMER
01-08-2024 17_30_40,7011587,30,"Macca, is it on the Patient Care Record Folder?"
01-08-2024 17_30_15,7011586,30,OH63 Crew Welfare Check URGMSG
01-08-2024 17_28_30,7011585,30,ST76 PR: 2 - BALHANNAH 147 P 7 D01208 Disp: 17:27 Traffic /
01-08-2024 17_28_18,7011584,20,"MFS: *CFSRES INC0090 01/08/24 17:28 RESPOND VEHICLE ACCIDENT, ALARM LEVEL: 1, 51 KINGS RD SALISBURY DOWNS,MAP:ADL 70 N8,TG C162 T182, == 2 CAR MVA - AIRBAGS DEPLOYED :SAL329 :"
01-08-2024 17_28_09,7011583,30,ND40 PR: 2 - : @ST ANDREWS HOSPITAL ADELAIDE 4 L 15 D01207 Disp: 17:28 HEALTH CAR
01-08-2024 17_28_09,7011582,30,H714 PR: 2 - SALISBURY DOWNS 70 N 8 D01206 Disp: 17:28 OTHER EMER
01-08-2024 17_28_02,7011581,30,SO111 PR: 9 - : @MEDSTAR BASE - ADMIN ADELAIDE AIRPORT 128 H 5 D01205 Disp: 17:27 Vehicle Mo
01-08-2024 17_27_23,7011580,30,OAK122 PR: 2 - SALISBURY 71 C 6 D01204 Disp: 17:27 Chest Pain
01-08-2024 17_27_14,7011579,30,LH1 PR: 2 - BALHANNAH 147 P 7 D01203 Disp: 17:27 Traffic /
01-08-2024 17_26_31,7011578,30,ANY DELAYS?
01-08-2024 17_26_31,7011577,30,AL72 PR: 2 - : @SOUTHERN CROSS CARE - ONKAPARINGA LODGE HUNTFIELD HEIGHTS 186 J 16 D01202 Disp: 17:26 Sick Perso
01-08-2024 17_25_45,7011576,30,LB1 PR: 2 - : @MURRAY PLAZA GAWLER 23 N 11 D01201 Disp: 17:24 Convulsion
01-08-2024 17_25_19,7011575,30,F128 PR: 8 - : @RAH : 8GA/2.151: 1600 > 1800 ADELAIDE 3 G 1 D01161 Disp: 17:02 Discharge
01-08-2024 17_24_23,7011574,30,G171 PR: 2 - : @MURRAY PLAZA GAWLER 23 N 11 D01198 Disp: 17:24 Convulsion
01-08-2024 17_23_48,7011572,30,OR81 PR: 8 - : @JAHL: RV JA62 JAMESTOWN SJT 1 L 10 D01197 Disp: 17:23 OPD
01-08-2024 17_19_38,7011570,30,WY171 PR: 3 - : @DOCTORS AT WESTLANDS WHYALLA NORRIE WYA 2 L 2 D01196 Disp: 17:19 Psychiatri
01-08-2024 17_19_09,7011569,30,MG171 PR: 2 - MOUNT GAMBIER MGB 1 N 8 D01195 Disp: 17:19 OTHER EMER
01-08-2024 17_19_09,7011567,30,MN70 PR: 2 - COOBOWIE D01194 Disp: 17:19 Haemorrhag
01-08-2024 17_18_55,7011565,30,G171 PR: 3 - GAWLER EAST 23 N 11 D01192 Disp: 17:18 OTHER EMER
01-08-2024 17_15_45,7011562,20,"MFS: *CFSRES INC0088 01/08/24 17:15 RESPOND VEHICLE ACCIDENT, ALARM LEVEL: 1, BRISTOL AV/WARWICK ST ENFIELD,MAP:ADL 94 G14,TG C167 T187, ==2 CAR MVA. FLUID LEAKING :PPT377 :"
01-08-2024 17_15_45,7011561,20,"MFS: *CFSRES INC0088 01/08/24 17:15 RESPOND VEHICLE ACCIDENT, ALARM LEVEL: 1, BRISTOL AV/WARWICK ST ENFIELD,MAP:ADL 94 G14,TG C167 T187, :PPT377 :"
01-08-2024 17_15_19,7011560,20,"MFS: *CFSRES INC0086 01/08/24 17:15 RESPOND VEHICLE ACCIDENT, ALARM LEVEL: 1, BRODIE RD/SHERRIFFS RD REYNELLA,MAP:ADL 176 E12,TG C173 T183, == 2 CAR MVA - LTD DETAILS :NLG439 :"
01-08-2024 17_15_18,7011559,20,"MFS: *CFSRES INC0086 01/08/24 17:15 RESPOND VEHICLE ACCIDENT, ALARM LEVEL: 1, BRODIE RD/SHERRIFFS RD REYNELLA,MAP:ADL 176 E12,TG C173 T183, :NLG439 :"
01-08-2024 17_15_17,7011558,10,"MFS: *CFSRES INC0087 01/08/24 17:15 RESPOND VEHICLE ACCIDENT, ALARM LEVEL: 1, : NR MITRE 10 ONKAPARINGA VALLEY RD BALHANNAH,MAP:ADL 147 N8,TG 140, ==MVA. REAR END. NIL ENTRAP. DEBRIS ON ROAD :BALH34P_H MBKR34P_R :"
01-08-2024 17_15_15,7011557,10,"MFS: *CFSRES INC0087 01/08/24 17:15 RESPOND VEHICLE ACCIDENT, ALARM LEVEL: 1, : NR MITRE 10 ONKAPARINGA VALLEY RD BALHANNAH,MAP:ADL 147 N8,TG 140, ==MVA. REAR END. NIL ENTRAP. DEBRIS ON ROAD :BALH34P_H MBKR34P_R :"
01-08-2024 17_15_13,7011556,10,"MFS: *CFSRES INC0087 01/08/24 17:15 RESPOND VEHICLE ACCIDENT, ALARM LEVEL: 1, : NR MITRE 10 ONKAPARINGA VALLEY RD BALHANNAH,MAP:ADL 147 N8,TG 140, ==MVA. REAR END. NIL ENTRAP. DEBRIS ON ROAD :BALH34P_H MBKR34P_R :"
01-08-2024 17_15_11,7011555,10,"MFS: *CFSRES INC0087 01/08/24 17:15 RESPOND VEHICLE ACCIDENT, ALARM LEVEL: 1, : NR MITRE 10 ONKAPARINGA VALLEY RD BALHANNAH,MAP:ADL 147 N8,TG 140, ==MVA. REAR END. NIL ENTRAP. DEBRIS ON ROAD :BALH34P_H MBKR34P_R :"
01-08-2024 17_13_12,7011554,30,MU171 PR: 2 - MONARTO SOUTH D01187 Disp: 17:13 OTHER EMER
01-08-2024 17_12_25,7011553,30,GR72 PR: 2 - WATERLOO CORNER 59 C 2 D01186 Disp: 17:12 Breathing
01-08-2024 17_12_17,7011552,30,GR73 PR: 2 - : @LMH ELIZABETH VALE 61 N 11 D01185 Disp: 17:11 HEALTH CAR
01-08-2024 17_12_09,7011551,40,"MFS: *CFSRES INC:S0002 01/08/24 17:11 RESPOND RESCUE GENERAL P1 : @VICTOR HARBOR BEACHFRONT CARAVAN PARK LOT 1 VICTORIA ST VICTOR HARBOR MAP:ADL 309 M16 ,== CHILD HAND STUCK IN VENDING MACHINE :RDOS_ZAKR1 SDO_MURRA4STH20_47 VHB711 VHB719 :"
01-08-2024 17_12_00,7011548,20,"MFS: *CFSRES INC0084 01/08/24 17:11 RESPOND RESCUE GENERAL, ALARM LEVEL: 1, : @VICTOR HARBOR BEACHFRONT CARAVAN PARK LOT 1 VICTORIA ST VICTOR HARBOR,MAP:ADL 309 M16,TG C195 T185, == CHILD HAND STUCK IN VENDING MACHINE :VHB711 VHB719 :"
01-08-2024 17_11_40,7011547,30,GR72 PR: 2 - : @LMH ELIZABETH VALE 61 N 11 D01184 Disp: 17:11 HEALTH CAR
01-08-2024 17_11_29,7011546,30,GX1129 PR: 8 - : @MOHO: ED: 1630 > 1730 MODBURY 96 H 2 D01137 Disp: 16:44 TRANSFER
01-08-2024 17_10_58,7011545,30,CAN YOU HEAD TO QEH FOR RELIEF PLS
01-08-2024 17_10_23,7011544,30,PS76 PR: 7 - : @RAH : ED WEST - TO BE ASSESSED ADELAIDE 3 G 1 D01180 Disp: 17:10 ADMISSION
01-08-2024 17_10_16,7011543,30,BE171 PR: 5 - : @BEHL: FVA ETA 1730 CONFIRMED - SITTER BERRI SBI 1 F 7 D01179 Disp: 17:10 TRANSFER
01-08-2024 17_10_08,7011542,30,PA63 PR: 2 - : @PRIMARY OLD PORT RD MEDICAL AND DENTAL ROYAL PARK 92 A 16 D01178 Disp: 17:09 Breathing
01-08-2024 17_09_22,7011539,40,"MFS: *CFSRES INC0083 01/08/24 17:09 RESPOND VEHICLE ACCIDENT, ALARM LEVEL: 1, : NEAR BROWNS RD INTERSECTION OLD PRINCES HWY MONARTO SOUTH,MAP:MLR 122D 2412,TG 206, == TRAILER ROLLED, DEBRIS ON ROAD :CALN34 MRB29 :"
01-08-2024 17_09_22,7011538,40,"MFS: *CFSRES INC0083 01/08/24 17:09 RESPOND VEHICLE ACCIDENT, ALARM LEVEL: 1, : NEAR BROWNS RD INTERSECTION OLD PRINCES HWY MONARTO SOUTH,MAP:MLR 122D 2412,TG 206, == TRAILER ROLLED, DEBRIS ON ROAD :CALN34 MRB29 :"
01-08-2024 17_09_18,7011536,10,"MFS: *CFSRES INC0083 01/08/24 17:09 RESPOND VEHICLE ACCIDENT, ALARM LEVEL: 1, : NEAR BROWNS RD INTERSECTION OLD PRINCES HWY MONARTO SOUTH,MAP:MLR 122D 2412,TG 206, == TRAILER ROLLED, DEBRIS ON ROAD :CALN34 MRB29 :"
01-08-2024 17_09_17,7011535,10,"MFS: *CFSRES INC0083 01/08/24 17:09 RESPOND VEHICLE ACCIDENT, ALARM LEVEL: 1, : NEAR BROWNS RD INTERSECTION OLD PRINCES HWY MONARTO SOUTH,MAP:MLR 122D 2412,TG 206, == TRAILER ROLLED, DEBRIS ON ROAD :CALN34 MRB29 :"
01-08-2024 17_09_08,7011534,30,REMAIN ON TA
01-08-2024 17_09_01,7011533,30,GG63 PR: 2 - : @RAILWAY STATION - ISLINGTON PROSPECT 105 P 5 D01176 Disp: 17:08 Unconsciou
01-08-2024 17_08_47,7011532,30,V76 PR: 2 - : @GOOLWA MEDICAL CENTRE GOOLWA 307 N 5 D01175 Disp: 17:07 Breathing
01-08-2024 17_08_00,7011531,30,LV1 PR: 2 - : @GOOLWA MEDICAL CENTRE GOOLWA 307 N 5 D01174 Disp: 17:07 Breathing
01-08-2024 17_07_19,7011530,20,"MFS: *CFSRES INC0082 01/08/24 17:07 RESPOND VEHICLE FIRE, ALARM LEVEL: 1, COMMERCIAL RD/BRIDGE ST SALISBURY,MAP:ADL 61 G16,TG C162 T182, ==VEHICLE FIRE. :SAL321 SAL329 :"
01-08-2024 17_07_19,7011529,30,C142 PR: 2 - KIDMAN PARK 116 J 8 D01173 Disp: 17:07 Haemorrhag
01-08-2024 17_07_18,7011528,20,"MFS: *CFSRES INC0082 01/08/24 17:07 RESPOND VEHICLE FIRE, ALARM LEVEL: 1, COMMERCIAL RD/BRIDGE ST SALISBURY,MAP:ADL 61 G16,TG C162 T182, ==VEHICLE FIRE. :SAL321 SAL329 :"
01-08-2024 17_07_17,7011527,20,"MFS: *CFSRES INC0082 01/08/24 17:07 RESPOND VEHICLE FIRE, ALARM LEVEL: 1, COMMERCIAL RD/BRIDGE ST SALISBURY,MAP:ADL 61 G16,TG C162 T182, :SAL321 SAL329 :"
01-08-2024 17_06_51,7011524,30,GR73 PR: 2 - WATERLOO CORNER 59 C 2 D01171 Disp: 17:06 Breathing
01-08-2024 17_06_35,7011521,30,JA62 Please let me know if you are able/willing to take a pt back to Jamestown for an RV - pt going back to Orroroo
01-08-2024 17_03_08,7011520,30,M72 PR: 2 - : @RFDS: FXN EX MGHL > FMC ETA 1640 ADELAIDE AIRPORT 128 H 6 D01166 Disp: 17:03 TRANSFER
01-08-2024 17_02_55,7011519,30,GR72 PR: 3 - : CB 2000 ELIZABETH VALE 61 Q 12 D01165 Disp: 17:02 Back Pain
01-08-2024 17_02_32,7011518,30,GR72 PR: 3 - : @HAWKSBURY GARDENS AGED CARE: CB 2000 SALISBURY NORTH 60 N 13 D01163 Disp: 17:02 Falls
01-08-2024 17_00_30,7011517,30,H702 PR: 2 - MORPHETT VALE 186 M 5 D01158 Disp: 17:00 Falls
01-08-2024 16_58_49,7011516,30,ST76 PR: 2 - MOUNT BARKER 172 N 6 D01156 Disp: 16:58 Chest Pain
01-08-2024 16_56_57,7011515,30,CAN YOU PLS RING IN THANKS.
01-08-2024 16_56_57,7011514,30,WANT RELIEF?
01-08-2024 16_53_44,7011512,30,PL81 PR: 3 - : @PORT LINCOLN POLICE STATION PORT LINCOLN PLO 3 A 3 D01154 Disp: 16:53 OTHER EMER
01-08-2024 16_52_56,7011510,30,KA70 PR: 3 - : @MOONTA MEDICAL CENTRE NORTH MOONTA SMO 2 E 8 D01153 Disp: 16:52 Falls
01-08-2024 16_51_23,7011507,30,ND1135 PR: 2 - : @ON STATENBOROUGH RETIREMENT VILLAGE - LEABROOK LEABROOK 119 L 12 D01151 Disp: 16:51 Falls
01-08-2024 16_51_12,7011506,30,H604 PR: 2 - : @DUNBAR HOMES INC - SALISBURY:OFF SALISBURY 71 F 3 D01150 Disp: 16:50 Unconsciou
01-08-2024 16_51_10,7011505,30,N82 PR: 2 - BLEWITT SPRINGS 198 F 3 D01149 Disp: 16:51 Sick Perso
01-08-2024 16_51_01,7011504,30,OAK63 PR: 2 - : @DUNBAR HOMES INC - SALISBURY:OFF SALISBURY 71 F 3 D01148 Disp: 16:50 Unconsciou
01-08-2024 16_50_38,7011503,30,V76 PR: 8 - : @JONES AND PARTNERS - VICTOR HARBOR VICTOR HARBOR 310 A 12 D01064 Disp: 15:56 OPD
01-08-2024 16_50_30,7011502,30,PA62 PR: 2 - ADELAIDE 4 N 5 D01146 Disp: 16:45 Traffic /
01-08-2024 16_49_12,7011501,30,ARE YOU ABLE TO CLEAR FOR P2 PLS?
01-08-2024 16_47_57,7011500,30,PL72 PR: 3 - : @RV POINT - MOUNT HOPE MOUNT HOPE D01145 Disp: 16:47 TRANSFER
01-08-2024 16_47_46,7011499,30,EW159 PR: 8 - : @FMC: 5E: 1500 > 1715 BEDFORD PARK 153 L 6 D01144 Disp: 16:47 TRANSFER
01-08-2024 16_47_44,7011497,30,EL80 PR: 3 - : @ELLISTON HOSPITAL ELLISTON D01143 Disp: 16:47 TRANSFER
01-08-2024 16_47_08,7011496,30,C122 PR: 2 - : @BUPA - WOODVILLE WOODVILLE 104 Q 5 D01142 Disp: 16:46 Breathing
01-08-2024 16_45_57,7011493,30,AS72 PR: 2 - UNLEY 130 F 3 D01140 Disp: 16:45 Back Pain
01-08-2024 16_44_38,7011492,30,ND1135 PR: 2 - : @BUPA - WOODVILLE WOODVILLE 104 Q 5 D01136 Disp: 16:44 Breathing
01-08-2024 16_44_12,7011491,30,FYI - AMBULANCE IS BEING MOVED UP TO TOP RAMP
01-08-2024 16_42_57,7011490,30,EC7 PR: 6 - : @REGIS - BURNSIDE (NEW BUILDING):ECP7 LINDEN PARK 131 K 3 D01133 Disp: 16:42 Falls
01-08-2024 16_42_43,7011489,20,"MFS: *CFSRES INC0078 01/08/24 16:42 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @UNILODGE METRO ADELAIDE #011/040 30 VICTORIA ST ADELAIDE,MAP:ADL 118 E10,TG C156 T186, ==INPUT #1 FIP - MAIN ENTRY VICTORIA (SEE SPEC MSG) :ADL201 ADL203 :"
01-08-2024 16_42_43,7011488,20,"MFS: *CFSRES INC0078 01/08/24 16:42 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @UNILODGE METRO ADELAIDE #011/040 30 VICTORIA ST ADELAIDE,MAP:ADL 118 E10,TG C156 T186, ==INPUT #1 FIP - MAIN ENTRY VICTORIA (SEE SPEC MSG) :ADL201 ADL203 :"
01-08-2024 16_42_41,7011487,10,"MFS: *CFSRES INC0077 01/08/24 16:42 RESPOND RUBBISH OR WASTE, ALARM LEVEL: 1, : ANDAMOOKA DUMP LAKE TORRENS RD ANDAMOOKA,,TG 070, == FIRE AT DUMP - PER PHONE CALL FROM ANDA CFS :ANDA_BW12 :"
01-08-2024 16_42_37,7011485,20,"MFS: *CFSRES INC0078 01/08/24 16:42 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @UNILODGE METRO ADELAIDE #011/040 30 VICTORIA ST ADELAIDE,MAP:ADL 118 E10,TG C156 T186, :ADL201 ADL203 :"
01-08-2024 16_41_46,7011483,10,"MFS: *CFSRES INC0077 01/08/24 16:41 RESPOND RUBBISH OR WASTE, ALARM LEVEL: 1, : ANDAMOOKA DUMP LAKE TORRENS RD ANDAMOOKA,,TG 070, == FIRE AT DUMP - PER PHONE CALL FROM ANDA CFS :AIRDESK4 ANDA34 :"
01-08-2024 16_41_17,7011480,30,F62 PR: 2 - NORTH HAVEN 79 J 2 D01130 Disp: 16:41 Falls
01-08-2024 16_41_00,7011479,30,SEA63 PR: 2 - : @MERCEDES COLLEGE SPRINGFIELD 143 B 1 D01129 Disp: 16:40 Falls
01-08-2024 16_40_18,7011478,30,PA62 PR: 2 - : @ON STATENBOROUGH RETIREMENT VILLAGE - LEABROOK LEABROOK 119 L 12 D01128 Disp: 16:40 Falls
01-08-2024 16_39_57,7011476,30,RN81 PR: 3 - WONUARRA D01127 Disp: 16:39 Sick Perso
01-08-2024 16_38_46,7011475,30,PFD320 PR: 3 - : @WARRINA CRESCENT AGED CARE - INGLE FARM INGLE FARM 83 H 16 D01126 Disp: 16:38 Psychiatri
01-08-2024 16_35_47,7011472,30,GX77 PR: 7 - : @MOHO: ED: CARDIAC MON: 1415 > 1630 MODBURY 96 H 2 D01120 Disp: 16:35 TRANSFER
01-08-2024 16_35_38,7011471,30,OH63 PR: 2 - FLAGSTAFF HILL 153 M 15 D01122 Disp: 16:35 Falls
01-08-2024 16_35_25,7011469,30,F127 PR: 5 - : ON GROUND OUTSIDE: F127 MANSFIELD PARK 93 B 15 D01119 Disp: 16:35 Falls
01-08-2024 16_35_16,7011468,30,F67 PR: 7 - : @FMC:FZQ ETD 1650 > MG: F67 BEDFORD PARK 153 L 6 D01086 Disp: 16:07 TRANSFER
01-08-2024 16_34_36,7011467,30,PA62 PR: 2 - UNLEY 130 F 3 D01117 Disp: 16:34 Back Pain
01-08-2024 16_33_45,7011466,30,PP84 PR: 4 - PORT PIRIE WEST PPI 1 G 11 D01115 Disp: 16:33 Sick Perso
01-08-2024 16_33_00,7011465,30,H702 PR: 2 - EDWARDSTOWN 141 J 2 D01114 Disp: 16:32 Unconsciou
01-08-2024 16_32_25,7011464,30,ST81 PR: 5 - STRATHALBYN 251 K 10 D01113 Disp: 16:32 Abdominal
01-08-2024 16_32_15,7011463,30,HNC- PLEASE NOTIFY HNC OF CURRENT STATUS. THANKS 1300117362
01-08-2024 16_32_02,7011462,30,AL72 PR: 2 - : @MARION DOMAIN MED AND DENTAL CENTRE OAKLANDS PARK 153 A 2 D01112 Disp: 16:31 Chest Pain
01-08-2024 16_31_29,7011460,30,HNC- PLEASE NOTIFY HNC OF CURRENT STATUS. THANKS 1300117362
01-08-2024 16_30_28,7011459,30,PFD63 PR: 3 - : CB 1600 ELIZABETH VALE 61 K 16 D01111 Disp: 16:30 Psychiatri
01-08-2024 16_30_27,7011458,30,GX77 PR: 7 - : @MOHO: ED: CARDIAC MON: 1415 > 1630 MODBURY 96 H 2 D01087 Disp: 16:07 TRANSFER
01-08-2024 16_29_25,7011456,30,KG60 PR: 2 - KINGSTON SE SKG 1 F 10 D01109 Disp: 16:29 Abdominal
01-08-2024 16_28_42,7011455,30,F128 PR: 8 - : @RAH : 8GA/2.151 ADELAIDE 3 G 1 D01108 Disp: 16:28 Discharge
01-08-2024 16_21_15,7011452,30,N67 PR: 5 - : N67 NOVAR GARDENS 128 M 13 D01105 Disp: 16:21 Falls
01-08-2024 16_19_02,7011449,30,BP63 PR: 2 - MITCHAM 143 A 4 D01103 Disp: 16:18 Breathing
01-08-2024 16_18_30,7011448,30,PAR40 PR: 2 - MITCHAM 143 A 4 D01102 Disp: 16:18 Breathing
01-08-2024 16_17_40,7011446,30,MV62 PR: 2 - ALDINGA BEACH 223 F 10 D01100 Disp: 16:17 Sick Perso
01-08-2024 16_17_25,7011445,30,WY1 PR: 2 - WHYALLA WYA 4 C 14 D01099 Disp: 15:15 Falls
01-08-2024 16_17_23,7011444,10,Training info: First aid course Sunday 22nd September in Mt Gambier. Please nominate to brigades asap. GTC Matt 0448212700.
01-08-2024 16_16_59,7011443,30,PG81 PR: 3 - : @PGHL: FVF ETA 1650 CONF PORT AUGUSTA PUG 2 G 15 D01097 Disp: 16:16 TRANSFER
01-08-2024 16_15_59,7011442,30,ST76 PR: 3 - MOUNT BARKER 172 K 13 D01096 Disp: 16:15 Psychiatri
01-08-2024 16_15_24,7011441,30,Please call CSDNO
01-08-2024 16_15_08,7011440,30,MV62 PR: 2 - CHRISTIE DOWNS 186 C 3 D01095 Disp: 16:15 Stroke (CV
01-08-2024 16_15_00,7011439,30,WY40 PR: 2 - WHYALLA NORRIE WYA 3 A 7 D01094 Disp: 16:14 Heart Prob
01-08-2024 16_10_29,7011437,30,OAK820 PR: 3 - HOLDEN HILL 96 A 8 D01091 Disp: 16:10 OTHER EMER
01-08-2024 16_07_55,7011435,30,PFD142 PR: 2 - : @HOLY FAMILY CATHOLIC SCHOOL PARAFIELD GARDENS 70 H 11 D01088 Disp: 16:07 Falls
01-08-2024 16_06_43,7011433,30,OAK230 PR: 3 - : @CAVAN YOUTH TRAINING FACILITY: CB 1725 CAVAN 82 F 16 D01083 Disp: 16:06 Psychiatri
01-08-2024 16_06_43,7011432,30,GX48 PR: 8 - : @MOHO: ED: 1515 > 1645 MODBURY 96 H 2 D01082 Disp: 16:06 Discharge
01-08-2024 16_06_43,7011431,30,GX48 PR: 8 - : @MOHO: ED: 1515 > 1645 MODBURY 96 H 2 D01082 Disp: 16:06 Discharge
01-08-2024 16_06_41,7011430,30,GX48 PR: 8 - : @MOHO: ED: 1515 > 1645 MODBURY 96 H 2 D01082 Disp: 16:06 Discharge
01-08-2024 16_06_41,7011429,30,GX48 PR: 8 - : @MOHO: ED: 1515 > 1645 MODBURY 96 H 2 D01082 Disp: 16:06 Discharge
01-08-2024 16_06_23,7011428,30,GX739 PR: 8 - : @RAH: ED WEST ADELAIDE 3 G 1 D01081 Disp: 16:06 Discharge
01-08-2024 16_06_08,7011427,30,WY71 PR: 7 - : @WYAF: FVF EX QEH ETA 1545 CONF MULLAQUANA WYA 2 F 12 D01080 Disp: 16:05 TRANSFER
01-08-2024 16_05_38,7011426,30,PFD142 PR: 3 - : CB 1540 ELIZABETH VALE 61 Q 12 D01078 Disp: 16:05 Back Pain
01-08-2024 16_03_38,7011425,30,EW77 PR: 7 - : @FMC:FZQ ETD 1650 BEDFORD PARK 153 L 6 D01076 Disp: 16:03 TRANSFER
